1114202,BEOGRAD,BARAJEVO,"21.12.2015,14:30",20.4276568036,44.5684790716,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kreću različitim putevima uz skretanje udesno – čeoni sudar sa vozilom koje nailazi zdesna
1114998,BEOGRAD,BARAJEVO,"22.12.2015,12:15",20.3699733747,44.6067859117,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – čeoni sudar
1115273,BEOGRAD,BARAJEVO,"24.12.2015,10:40",20.3736140848,44.5879692518,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1115966,BEOGRAD,BARAJEVO,"25.12.2015,14:30",20.2964159473,44.5908153184,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – čeoni sudar
1114657,BEOGRAD,BARAJEVO,"25.12.2015,06:45",20.41198,44.63687,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kreću istim putem u suprotnim smerovima i vrše skretanje na isti put
1115831,BEOGRAD,BARAJEVO,"29.12.2015,15:30",20.329204,44.581564,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1078821,BEOGRAD,ČUKARICA,"21.05.2015,18:30",20.4196163872,44.7571266266,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1090557,BEOGRAD,ČUKARICA,"16.06.2015,07:05",20.413647,44.775399,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sudar pri uporednoj vožnji
1095253,BEOGRAD,ČUKARICA,"08.07.2015,14:55",20.354592,44.730833,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kreću istim putem u suprotnim smerovima i vrše skretanje na isti put
1112247,BEOGRAD,ČUKARICA,"15.08.2015,11:50",20.417323,44.787483,Sa povredjenim,SN SA JEDNIM VOZILOM,"Nezgoda sa jednim vozilom bez prepreka na kolovozu na nepoznat, nespecificiran način"
1101960,BEOGRAD,ČUKARICA,"03.09.2015,16:20",20.29846,44.67195,Sa povredjenim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1102088,BEOGRAD,ČUKARICA,"10.09.2015,23:40",20.4158943271,44.7869322078,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila"
1103691,BEOGRAD,ČUKARICA,"15.09.2015,13:10",20.428035,44.676975,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa učešćem jednog vozila i preprekama na ili iznad kolovoza
1103323,BEOGRAD,ČUKARICA,"20.09.2015,01:30",20.408432,44.778,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1103131,BEOGRAD,ČUKARICA,"21.09.2015,04:00",20.39758,44.78418,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – preticanje
1103324,BEOGRAD,ČUKARICA,"21.09.2015,16:25",20.4120502385,44.7746642066,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1103707,BEOGRAD,ČUKARICA,"23.09.2015,16:55",20.426143,44.796549,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1105036,BEOGRAD,ČUKARICA,"06.10.2015,07:40",20.41301117,44.78397598,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa učešćem najmanje dva vozila bez skretanja
1105762,BEOGRAD,ČUKARICA,"11.10.2015,18:50",20.4158749115,44.7876070727,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1106283,BEOGRAD,ČUKARICA,"16.10.2015,22:10",20.413218,44.76485,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kreću istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1106566,BEOGRAD,ČUKARICA,"17.10.2015,13:00",20.422551,44.756718,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa učešćem jednog vozila i preprekama na ili iznad kolovoza
1107796,BEOGRAD,ČUKARICA,"26.10.2015,12:45",20.4122651126,44.7596450615,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1109561,BEOGRAD,ČUKARICA,"04.11.2015,07:15",20.417524,44.78626,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1111502,BEOGRAD,ČUKARICA,"09.11.2015,01:05",20.43231,44.76051,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1109477,BEOGRAD,ČUKARICA,"12.11.2015,19:40",20.4145025329,44.7544547588,Sa povredjenim,SN SA PEŠACIMA,"Prelazak pešaka sleva, sa skretanjem vozila ulevo, u raskrsnici"
1111954,BEOGRAD,ČUKARICA,"13.11.2015,01:50",20.42685,44.74996,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1111777,BEOGRAD,ČUKARICA,"15.11.2015,22:40",20.4195177462,44.7340781968,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1109903,BEOGRAD,ČUKARICA,"16.11.2015,18:30",20.4056452444,44.7510883509,Sa povredjenim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, sa skretanjem vozila ulevo, u raskrsnici"
1111664,BEOGRAD,ČUKARICA,"18.11.2015,13:30",20.404093,44.754849,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću različitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1110717,BEOGRAD,ČUKARICA,"19.11.2015,15:42",20.4068209622,44.767086659,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila"
1110424,BEOGRAD,ČUKARICA,"19.11.2015,08:25",20.3678336592,44.7114408386,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, sudar u sustizanju"
1110717,BEOGRAD,ČUKARICA,"19.11.2015,15:42",20.4068209622,44.767086659,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – preticanje
1110718,BEOGRAD,ČUKARICA,"20.11.2015,08:45",20.4258300995,44.7917611256,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1112504,BEOGRAD,ČUKARICA,"22.11.2015,05:00",20.41843,44.72498,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1111329,BEOGRAD,ČUKARICA,"26.11.2015,14:50",20.421807,44.689498,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1111377,BEOGRAD,ČUKARICA,"28.11.2015,10:30",20.41484,44.73991,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila"
1111641,BEOGRAD,ČUKARICA,"28.11.2015,09:15",20.416432,44.77981,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kreću različitim putevima uz skretanje
1112001,BEOGRAD,ČUKARICA,"29.11.2015,02:50",20.3833660429,44.6843554705,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1111812,BEOGRAD,ČUKARICA,"30.11.2015,11:20",20.3885872432,44.7278157129,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1111924,BEOGRAD,ČUKARICA,"30.11.2015,20:00",20.4193406814,44.7885606233,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1111926,BEOGRAD,ČUKARICA,"30.11.2015,17:00",20.41215,44.74233,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1111978,BEOGRAD,ČUKARICA,"01.12.2015,14:00",20.3919198633,44.6854811164,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1115168,BEOGRAD,ČUKARICA,"01.12.2015,07:50",20.430023,44.747787,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1112670,BEOGRAD,ČUKARICA,"02.12.2015,14:00",20.3912311703,44.6765227773,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1111997,BEOGRAD,ČUKARICA,"03.12.2015,01:20",20.421877,44.755364,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1112800,BEOGRAD,ČUKARICA,"03.12.2015,11:15",20.3949034376,44.6739143057,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1104647,BEOGRAD,ČUKARICA,"03.12.2015,20:30",20.30922,44.6747,Sa povredjenim,SN SA PEŠACIMA,Pešak – ostale situacije
1112381,BEOGRAD,ČUKARICA,"04.12.2015,15:00",20.421876,44.755373,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1113572,BEOGRAD,ČUKARICA,"04.12.2015,11:00",20.4088737249,44.782639459,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1113329,BEOGRAD,ČUKARICA,"05.12.2015,12:15",20.4152537009,44.760146316,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila"
1112338,BEOGRAD,ČUKARICA,"05.12.2015,11:30",20.4165566763,44.7801139411,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kreću istim putem u suprotnim smerovima uz skretanje
1112903,BEOGRAD,ČUKARICA,"06.12.2015,23:15",20.41671,44.76811,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1112566,BEOGRAD,ČUKARICA,"07.12.2015,11:30",20.4114881176,44.7502905257,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1112668,BEOGRAD,ČUKARICA,"08.12.2015,16:15",20.42485,44.78485,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1112667,BEOGRAD,ČUKARICA,"08.12.2015,16:00",20.41554,44.7654,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa leve strane kolovoza
1112649,BEOGRAD,ČUKARICA,"08.12.2015,12:00",20.3025553224,44.6769174998,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1115828,BEOGRAD,ČUKARICA,"08.12.2015,07:30",20.4106915122,44.75038543,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1112797,BEOGRAD,ČUKARICA,"09.12.2015,06:45",20.3629367103,44.7368466425,Sa povredjenim,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1112984,BEOGRAD,ČUKARICA,"09.12.2015,16:45",20.41364,44.77534,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1114356,BEOGRAD,ČUKARICA,"09.12.2015,14:50",20.426894,44.672348,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1113988,BEOGRAD,ČUKARICA,"09.12.2015,22:30",20.4190742326,44.7823406055,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila"
1113490,BEOGRAD,ČUKARICA,"10.12.2015,16:00",20.4269902444,44.7766297318,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1113053,BEOGRAD,ČUKARICA,"10.12.2015,01:35",20.4212478093,44.7708951889,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kreću istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1112878,BEOGRAD,ČUKARICA,"10.12.2015,07:30",20.4137277705,44.764917289,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kreću u istom smeru – ostalo
1113091,BEOGRAD,ČUKARICA,"11.12.2015,12:20",20.4078452799,44.7657420208,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa leve strane kolovoza
1113216,BEOGRAD,ČUKARICA,"11.12.2015,14:30",20.4158940301,44.7554968051,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kreću različitim putevima uz skretanje
1113082,BEOGRAD,ČUKARICA,"11.12.2015,07:00",20.411953,44.748167,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kreću u istom smeru – ostalo
1113111,BEOGRAD,ČUKARICA,"12.12.2015,16:25",20.4157645844,44.7545511911,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1113496,BEOGRAD,ČUKARICA,"12.12.2015,14:30",20.4085603299,44.7625058719,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1113497,BEOGRAD,ČUKARICA,"12.12.2015,10:45",20.3808091462,44.7315178068,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kreću različitim putevima uz skretanje ulevo i uz nailazak vozila sleva
1116062,BEOGRAD,ČUKARICA,"12.12.2015,13:55",20.3774825214,44.734460661,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1113442,BEOGRAD,ČUKARICA,"14.12.2015,08:30",20.416546,44.781739,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa leve strane kolovoza
1113751,BEOGRAD,ČUKARICA,"14.12.2015,10:10",20.4129200603,44.7648411604,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću različitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1113295,BEOGRAD,ČUKARICA,"14.12.2015,20:20",20.408619,44.772823,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1114269,BEOGRAD,ČUKARICA,"15.12.2015,16:30",20.4084089509,44.7823670764,Sa povredjenim,SN SA PEŠACIMA,"Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila"
1113541,BEOGRAD,ČUKARICA,"15.12.2015,16:25",20.417369,44.781128,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1113639,BEOGRAD,ČUKARICA,"15.12.2015,16:35",20.407103,44.781487,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1113483,BEOGRAD,ČUKARICA,"15.12.2015,23:10",20.407602,44.769282,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1113609,BEOGRAD,ČUKARICA,"15.12.2015,15:10",20.413328,44.772259,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću različitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1113874,BEOGRAD,ČUKARICA,"16.12.2015,18:15",20.4185643303,44.7486437015,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – uključivanje u saobraćaj
1114991,BEOGRAD,ČUKARICA,"16.12.2015,13:30",20.3748355113,44.7293434825,Sa povredjenim,SN SA PEŠACIMA,"Prelazak pešaka sleva, van raskrsnice , bez skretanja vozila"
1113954,BEOGRAD,ČUKARICA,"16.12.2015,14:10",20.4135337476,44.76385477,Sa povredjenim,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kreću istim putem u suprotnim smerovima uz skretanje
1113560,BEOGRAD,ČUKARICA,"16.12.2015,11:45",20.3601531266,44.7419699061,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA,Najmanje dva vozila koja se kreću u istom smeru – sustizanje
1114036,BEOGRAD,ČUKARICA,"17.12.2015,14:30",20.4175282979,44.7499523821,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kreću različitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
